"ID","Sources","Emissions","Periods","EmissionsDutchTerritory_1"
"4390","A048110","A044114","2009JJ00","     0.0"
"4391","A048110","A044114","2010JJ00","     0.0"
"4392","A048110","A044114","2011JJ00","     0.0"
"4393","A048110","A044114","2012JJ00","     0.0"
"4394","A048110","A044114","2013JJ00","     0.0"
"4395","A048110","A044114","2014JJ00","     0.0"
"4396","A048110","A044114","2015JJ00","     0.0"
"4397","A048110","A044114","2016JJ00","     0.0"
"4398","A048110","A044114","2017JJ00","     0.0"
"4399","A048110","A044114","2018JJ00","     0.0"
"4400","A048110","A044114","2019JJ00","     0.0"
"4401","A048110","A044114","2020JJ00","     0.0"
"4402","A048110","A044113","1990JJ00","     0.0"
"4403","A048110","A044113","1991JJ00","     0.0"
"4404","A048110","A044113","1992JJ00","     0.0"
"4405","A048110","A044113","1993JJ00","     0.0"
"4406","A048110","A044113","1994JJ00","     0.0"
"4407","A048110","A044113","1995JJ00","     0.0"
"4408","A048110","A044113","1996JJ00","     0.0"
"4409","A048110","A044113","1997JJ00","     0.0"
"4410","A048110","A044113","1998JJ00","     0.0"
"4411","A048110","A044113","1999JJ00","     0.0"
"4412","A048110","A044113","2000JJ00","     0.0"
"4413","A048110","A044113","2001JJ00","     0.0"
"4414","A048110","A044113","2002JJ00","     0.0"
"4415","A048110","A044113","2003JJ00","     0.0"
"4416","A048110","A044113","2004JJ00","     0.0"
"4417","A048110","A044113","2005JJ00","     0.0"
"4418","A048110","A044113","2006JJ00","     0.0"
"4419","A048110","A044113","2007JJ00","     0.0"
"4420","A048110","A044113","2008JJ00","     0.0"
"4421","A048110","A044113","2009JJ00","     0.0"
"4422","A048110","A044113","2010JJ00","     0.0"
"4423","A048110","A044113","2011JJ00","     0.0"
"4424","A048110","A044113","2012JJ00","     0.0"
"4425","A048110","A044113","2013JJ00","     0.0"
"4426","A048110","A044113","2014JJ00","     0.0"
"4427","A048110","A044113","2015JJ00","     0.0"
"4428","A048110","A044113","2016JJ00","     0.0"
"4429","A048110","A044113","2017JJ00","     0.0"
"4430","A048110","A044113","2018JJ00","     0.0"
"4431","A048110","A044113","2019JJ00","     0.0"
"4432","A048110","A044113","2020JJ00","     0.0"
"4433","A048111","A044109","1990JJ00","    58.7"
"4434","A048111","A044109","1991JJ00","    59.0"
"4435","A048111","A044109","1992JJ00","    59.4"
"4436","A048111","A044109","1993JJ00","    59.7"
"4437","A048111","A044109","1994JJ00","    60.0"
"4438","A048111","A044109","1995JJ00","    61.0"
"4439","A048111","A044109","1996JJ00","    63.3"
"4440","A048111","A044109","1997JJ00","    68.4"
"4441","A048111","A044109","1998JJ00","    66.6"
"4442","A048111","A044109","1999JJ00","    61.7"
"4443","A048111","A044109","2000JJ00","    76.5"
"4444","A048111","A044109","2001JJ00","    74.2"
"4445","A048111","A044109","2002JJ00","    73.1"
"4446","A048111","A044109","2003JJ00","    71.6"
"4447","A048111","A044109","2004JJ00","    75.8"
"4448","A048111","A044109","2005JJ00","    73.4"
"4449","A048111","A044109","2006JJ00","    73.3"
"4450","A048111","A044109","2007JJ00","    72.3"
"4451","A048111","A044109","2008JJ00","    72.3"
"4452","A048111","A044109","2009JJ00","    61.3"
"4453","A048111","A044109","2010JJ00","    73.2"
"4454","A048111","A044109","2011JJ00","    70.1"
"4455","A048111","A044109","2012JJ00","    52.6"
"4456","A048111","A044109","2013JJ00","    53.6"
"4457","A048111","A044109","2014JJ00","    55.3"
"4458","A048111","A044109","2015JJ00","    57.6"
"4459","A048111","A044109","2016JJ00","    57.4"
"4460","A048111","A044109","2017JJ00","    53.8"
"4461","A048111","A044109","2018JJ00","    46.6"
"4462","A048111","A044109","2019JJ00","    46.6"
"4463","A048111","A044109","2020JJ00","    46.6"
"4464","A048111","A044108","1990JJ00","     0.1"
"4465","A048111","A044108","1991JJ00","     0.1"
"4466","A048111","A044108","1992JJ00","     0.1"
"4467","A048111","A044108","1993JJ00","     0.1"
"4468","A048111","A044108","1994JJ00","     0.1"
"4469","A048111","A044108","1995JJ00","     0.1"
"4470","A048111","A044108","1996JJ00","     0.1"
"4471","A048111","A044108","1997JJ00","     0.1"
"4472","A048111","A044108","1998JJ00","     0.1"
"4473","A048111","A044108","1999JJ00","     0.1"
"4474","A048111","A044108","2000JJ00","     0.1"
"4475","A048111","A044108","2001JJ00","     0.1"
"4476","A048111","A044108","2002JJ00","     0.1"
"4477","A048111","A044108","2003JJ00","     0.1"
"4478","A048111","A044108","2004JJ00","     0.1"
"4479","A048111","A044108","2005JJ00","     0.1"
"4480","A048111","A044108","2006JJ00","     0.1"
"4481","A048111","A044108","2007JJ00","     0.1"
"4482","A048111","A044108","2008JJ00","     0.1"
"4483","A048111","A044108","2009JJ00","     0.1"
"4484","A048111","A044108","2010JJ00","     0.1"
"4485","A048111","A044108","2011JJ00","     0.1"
"4486","A048111","A044108","2012JJ00","     0.1"
"4487","A048111","A044108","2013JJ00","     0.1"
"4488","A048111","A044108","2014JJ00","     0.1"
"4489","A048111","A044108","2015JJ00","     0.1"
"4490","A048111","A044108","2016JJ00","     0.1"
"4491","A048111","A044108","2017JJ00","     0.1"
"4492","A048111","A044108","2018JJ00","     0.1"
"4493","A048111","A044108","2019JJ00","     0.1"
"4494","A048111","A044108","2020JJ00","     0.1"
"4495","A048111","A044116","1990JJ00","     0.0"
"4496","A048111","A044116","1991JJ00","     0.0"
"4497","A048111","A044116","1992JJ00","     0.0"
"4498","A048111","A044116","1993JJ00","     0.0"
"4499","A048111","A044116","1994JJ00","     0.0"
"4500","A048111","A044116","1995JJ00","     0.0"
"4501","A048111","A044116","1996JJ00","     0.0"
"4502","A048111","A044116","1997JJ00","     0.0"
"4503","A048111","A044116","1998JJ00","     0.0"
"4504","A048111","A044116","1999JJ00","     0.0"
"4505","A048111","A044116","2000JJ00","     0.0"
"4506","A048111","A044116","2001JJ00","     0.0"
"4507","A048111","A044116","2002JJ00","     0.0"
"4508","A048111","A044116","2003JJ00","     0.0"
"4509","A048111","A044116","2004JJ00","     0.0"
"4510","A048111","A044116","2005JJ00","     0.0"
"4511","A048111","A044116","2006JJ00","     0.0"
"4512","A048111","A044116","2007JJ00","     0.0"
"4513","A048111","A044116","2008JJ00","     0.0"
"4514","A048111","A044116","2009JJ00","     0.0"
"4515","A048111","A044116","2010JJ00","     0.0"
"4516","A048111","A044116","2011JJ00","     0.0"
"4517","A048111","A044116","2012JJ00","     0.0"
"4518","A048111","A044116","2013JJ00","     0.0"
"4519","A048111","A044116","2014JJ00","     0.0"
"4520","A048111","A044116","2015JJ00","     0.0"
"4521","A048111","A044116","2016JJ00","     0.0"
"4522","A048111","A044116","2017JJ00","     0.0"
"4523","A048111","A044116","2018JJ00","     0.0"
"4524","A048111","A044116","2019JJ00","     0.0"
"4525","A048111","A044116","2020JJ00","     0.0"
"4526","A048111","A044117","1990JJ00","     0.0"
"4527","A048111","A044117","1991JJ00","     0.0"
"4528","A048111","A044117","1992JJ00","     0.0"
"4529","A048111","A044117","1993JJ00","     0.0"
"4530","A048111","A044117","1994JJ00","     0.0"
"4531","A048111","A044117","1995JJ00","     0.0"
"4532","A048111","A044117","1996JJ00","     0.0"
"4533","A048111","A044117","1997JJ00","     0.0"
"4534","A048111","A044117","1998JJ00","     0.0"
"4535","A048111","A044117","1999JJ00","     0.0"
"4536","A048111","A044117","2000JJ00","     0.0"
"4537","A048111","A044117","2001JJ00","     0.0"
"4538","A048111","A044117","2002JJ00","     0.0"
"4539","A048111","A044117","2003JJ00","     0.0"
"4540","A048111","A044117","2004JJ00","     0.0"
"4541","A048111","A044117","2005JJ00","     0.0"
"4542","A048111","A044117","2006JJ00","     0.0"
"4543","A048111","A044117","2007JJ00","     0.0"
"4544","A048111","A044117","2008JJ00","     0.0"
"4545","A048111","A044117","2009JJ00","     0.0"
"4546","A048111","A044117","2010JJ00","     0.0"
"4547","A048111","A044117","2011JJ00","     0.0"
"4548","A048111","A044117","2012JJ00","     0.0"
"4549","A048111","A044117","2013JJ00","     0.0"
"4550","A048111","A044117","2014JJ00","     0.0"
"4551","A048111","A044117","2015JJ00","     0.0"
"4552","A048111","A044117","2016JJ00","     0.0"
"4553","A048111","A044117","2017JJ00","     0.0"
"4554","A048111","A044117","2018JJ00","     0.0"
"4555","A048111","A044117","2019JJ00","     0.0"
"4556","A048111","A044117","2020JJ00","     0.0"
"4557","A048111","A044115","1990JJ00","     0.0"
"4558","A048111","A044115","1991JJ00","     0.0"
"4559","A048111","A044115","1992JJ00","     0.0"
"4560","A048111","A044115","1993JJ00","     0.0"
"4561","A048111","A044115","1994JJ00","     0.0"
"4562","A048111","A044115","1995JJ00","     0.0"
"4563","A048111","A044115","1996JJ00","     0.0"
"4564","A048111","A044115","1997JJ00","     0.0"
"4565","A048111","A044115","1998JJ00","     0.0"
"4566","A048111","A044115","1999JJ00","     0.0"
"4567","A048111","A044115","2000JJ00","     0.0"
"4568","A048111","A044115","2001JJ00","     0.0"
"4569","A048111","A044115","2002JJ00","     0.0"
"4570","A048111","A044115","2003JJ00","     0.0"
"4571","A048111","A044115","2004JJ00","     0.0"
"4572","A048111","A044115","2005JJ00","     0.0"
"4573","A048111","A044115","2006JJ00","     0.0"
"4574","A048111","A044115","2007JJ00","     0.0"
"4575","A048111","A044115","2008JJ00","     0.0"
"4576","A048111","A044115","2009JJ00","     0.0"
"4577","A048111","A044115","2010JJ00","     0.0"
"4578","A048111","A044115","2011JJ00","     0.0"
"4579","A048111","A044115","2012JJ00","     0.0"
"4580","A048111","A044115","2013JJ00","     0.0"
"4581","A048111","A044115","2014JJ00","     0.0"
"4582","A048111","A044115","2015JJ00","     0.0"
"4583","A048111","A044115","2016JJ00","     0.0"
"4584","A048111","A044115","2017JJ00","     0.0"
"4585","A048111","A044115","2018JJ00","     0.0"
"4586","A048111","A044115","2019JJ00","     0.0"
"4587","A048111","A044115","2020JJ00","     0.0"
"4588","A048111","A044107","1990JJ00","     0.0"
"4589","A048111","A044107","1991JJ00","     0.0"
"4590","A048111","A044107","1992JJ00","     0.0"
"4591","A048111","A044107","1993JJ00","     0.0"
"4592","A048111","A044107","1994JJ00","     0.0"
"4593","A048111","A044107","1995JJ00","     0.0"
"4594","A048111","A044107","1996JJ00","     0.0"
"4595","A048111","A044107","1997JJ00","     0.0"
"4596","A048111","A044107","1998JJ00","     0.0"
"4597","A048111","A044107","1999JJ00","     0.0"
"4598","A048111","A044107","2000JJ00","     0.0"
"4599","A048111","A044107","2001JJ00","     0.0"
"4600","A048111","A044107","2002JJ00","     0.0"
"4601","A048111","A044107","2003JJ00","     0.0"
"4602","A048111","A044107","2004JJ00","     0.0"
"4603","A048111","A044107","2005JJ00","     0.0"
"4604","A048111","A044107","2006JJ00","     0.0"
"4605","A048111","A044107","2007JJ00","     0.0"
"4606","A048111","A044107","2008JJ00","     0.0"
"4607","A048111","A044107","2009JJ00","     0.0"
"4608","A048111","A044107","2010JJ00","     0.0"
"4609","A048111","A044107","2011JJ00","     0.0"
"4610","A048111","A044107","2012JJ00","     0.0"
"4611","A048111","A044107","2013JJ00","     0.0"
"4612","A048111","A044107","2014JJ00","     0.0"
"4613","A048111","A044107","2015JJ00","     0.0"
"4614","A048111","A044107","2016JJ00","     0.0"
"4615","A048111","A044107","2017JJ00","     0.0"
"4616","A048111","A044107","2018JJ00","     0.0"
"4617","A048111","A044107","2019JJ00","     0.0"
"4618","A048111","A044107","2020JJ00","     0.0"
"4619","A048111","A044118","1990JJ00","     0.0"
"4620","A048111","A044118","1991JJ00","     0.0"
"4621","A048111","A044118","1992JJ00","     0.0"
"4622","A048111","A044118","1993JJ00","     0.0"
"4623","A048111","A044118","1994JJ00","     0.0"
"4624","A048111","A044118","1995JJ00","     0.0"
"4625","A048111","A044118","1996JJ00","     0.0"
"4626","A048111","A044118","1997JJ00","     0.0"
"4627","A048111","A044118","1998JJ00","     0.0"
"4628","A048111","A044118","1999JJ00","     0.0"
"4629","A048111","A044118","2000JJ00","     0.0"
"4630","A048111","A044118","2001JJ00","     0.0"
"4631","A048111","A044118","2002JJ00","     0.0"
"4632","A048111","A044118","2003JJ00","     0.0"
"4633","A048111","A044118","2004JJ00","     0.0"
"4634","A048111","A044118","2005JJ00","     0.0"
"4635","A048111","A044118","2006JJ00","     0.0"
"4636","A048111","A044118","2007JJ00","     0.0"
"4637","A048111","A044118","2008JJ00","     0.0"
"4638","A048111","A044118","2009JJ00","     0.0"
"4639","A048111","A044118","2010JJ00","     0.0"
"4640","A048111","A044118","2011JJ00","     0.0"
"4641","A048111","A044118","2012JJ00","     0.0"
"4642","A048111","A044118","2013JJ00","     0.0"
"4643","A048111","A044118","2014JJ00","     0.0"
"4644","A048111","A044118","2015JJ00","     0.0"
"4645","A048111","A044118","2016JJ00","     0.0"
"4646","A048111","A044118","2017JJ00","     0.0"
"4647","A048111","A044118","2018JJ00","     0.0"
"4648","A048111","A044118","2019JJ00","     0.0"
"4649","A048111","A044118","2020JJ00","     0.0"
"4650","A048111","A044112","1990JJ00","     1.5"
"4651","A048111","A044112","1991JJ00","     1.5"
"4652","A048111","A044112","1992JJ00","     1.5"
"4653","A048111","A044112","1993JJ00","     1.5"
"4654","A048111","A044112","1994JJ00","     1.5"
"4655","A048111","A044112","1995JJ00","     1.5"
"4656","A048111","A044112","1996JJ00","     1.6"
"4657","A048111","A044112","1997JJ00","     1.7"
"4658","A048111","A044112","1998JJ00","     1.6"
"4659","A048111","A044112","1999JJ00","     1.5"
"4660","A048111","A044112","2000JJ00","     1.9"
"4661","A048111","A044112","2001JJ00","     1.8"
"4662","A048111","A044112","2002JJ00","     1.8"
"4663","A048111","A044112","2003JJ00","     1.8"
"4664","A048111","A044112","2004JJ00","     1.9"
"4665","A048111","A044112","2005JJ00","     1.8"
"4666","A048111","A044112","2006JJ00","     1.8"
"4667","A048111","A044112","2007JJ00","     1.8"
"4668","A048111","A044112","2008JJ00","     1.8"
"4669","A048111","A044112","2009JJ00","     1.5"
"4670","A048111","A044112","2010JJ00","     1.8"
"4671","A048111","A044112","2011JJ00","     1.8"
"4672","A048111","A044112","2012JJ00","     1.3"
"4673","A048111","A044112","2013JJ00","     1.3"
"4674","A048111","A044112","2014JJ00","     1.3"
"4675","A048111","A044112","2015JJ00","     1.4"
"4676","A048111","A044112","2016JJ00","     1.4"
"4677","A048111","A044112","2017JJ00","     1.3"
"4678","A048111","A044112","2018JJ00","     1.1"
"4679","A048111","A044112","2019JJ00","     1.0"
"4680","A048111","A044112","2020JJ00","     1.0"
"4681","A048111","A044110","1990JJ00","     0.0"
"4682","A048111","A044110","1991JJ00","     0.0"
"4683","A048111","A044110","1992JJ00","     0.0"
"4684","A048111","A044110","1993JJ00","     0.0"
"4685","A048111","A044110","1994JJ00","     0.0"
"4686","A048111","A044110","1995JJ00","     0.0"
"4687","A048111","A044110","1996JJ00","     0.0"
"4688","A048111","A044110","1997JJ00","     0.0"
"4689","A048111","A044110","1998JJ00","     0.0"
"4690","A048111","A044110","1999JJ00","     0.0"
"4691","A048111","A044110","2000JJ00","     0.0"
"4692","A048111","A044110","2001JJ00","     0.0"
"4693","A048111","A044110","2002JJ00","     0.0"
"4694","A048111","A044110","2003JJ00","     0.0"
"4695","A048111","A044110","2004JJ00","     0.0"
"4696","A048111","A044110","2005JJ00","     0.0"
"4697","A048111","A044110","2006JJ00","     0.0"
"4698","A048111","A044110","2007JJ00","     0.0"
"4699","A048111","A044110","2008JJ00","     0.0"
"4700","A048111","A044110","2009JJ00","     0.0"
"4701","A048111","A044110","2010JJ00","     0.0"
"4702","A048111","A044110","2011JJ00","     0.0"
"4703","A048111","A044110","2012JJ00","     0.0"
"4704","A048111","A044110","2013JJ00","     0.0"
"4705","A048111","A044110","2014JJ00","     0.0"
"4706","A048111","A044110","2015JJ00","     0.0"
"4707","A048111","A044110","2016JJ00","     0.0"
"4708","A048111","A044110","2017JJ00","     0.0"
"4709","A048111","A044110","2018JJ00","     0.0"
"4710","A048111","A044110","2019JJ00","     0.0"
"4711","A048111","A044110","2020JJ00","     0.0"
"4712","A048111","A044114","1990JJ00","     0.1"
"4713","A048111","A044114","1991JJ00","     0.1"
"4714","A048111","A044114","1992JJ00","     0.1"
"4715","A048111","A044114","1993JJ00","     0.1"
"4716","A048111","A044114","1994JJ00","     0.1"
"4717","A048111","A044114","1995JJ00","     0.1"
"4718","A048111","A044114","1996JJ00","     0.1"
"4719","A048111","A044114","1997JJ00","     0.1"
"4720","A048111","A044114","1998JJ00","     0.1"
"4721","A048111","A044114","1999JJ00","     0.1"
"4722","A048111","A044114","2000JJ00","     0.1"
"4723","A048111","A044114","2001JJ00","     0.1"
"4724","A048111","A044114","2002JJ00","     0.1"
"4725","A048111","A044114","2003JJ00","     0.1"
"4726","A048111","A044114","2004JJ00","     0.1"
"4727","A048111","A044114","2005JJ00","     0.1"
"4728","A048111","A044114","2006JJ00","     0.1"
"4729","A048111","A044114","2007JJ00","     0.1"
"4730","A048111","A044114","2008JJ00","     0.0"
"4731","A048111","A044114","2009JJ00","     0.0"
"4732","A048111","A044114","2010JJ00","     0.0"
"4733","A048111","A044114","2011JJ00","     0.0"
"4734","A048111","A044114","2012JJ00","     0.0"
"4735","A048111","A044114","2013JJ00","     0.0"
"4736","A048111","A044114","2014JJ00","     0.0"
"4737","A048111","A044114","2015JJ00","     0.0"
"4738","A048111","A044114","2016JJ00","     0.0"
"4739","A048111","A044114","2017JJ00","     0.0"
"4740","A048111","A044114","2018JJ00","     0.0"
"4741","A048111","A044114","2019JJ00","     0.0"
"4742","A048111","A044114","2020JJ00","     0.0"
"4743","A048111","A044113","1990JJ00","     0.0"
"4744","A048111","A044113","1991JJ00","     0.0"
"4745","A048111","A044113","1992JJ00","     0.0"
"4746","A048111","A044113","1993JJ00","     0.0"
"4747","A048111","A044113","1994JJ00","     0.0"
"4748","A048111","A044113","1995JJ00","     0.0"
"4749","A048111","A044113","1996JJ00","     0.0"
"4750","A048111","A044113","1997JJ00","     0.0"
